Timestamp,Age,Gender,City,Position,Total years of experience,Seniority level,main technology,Yearly salary,Yearly bonus,Number of vacation days,Main language at work,Company type,Contract duration,Employment status,Company business sector
11/28/2020,33,Male,Munich,SRE,10,Senior,PHP,79000,0,30,English,Product,Unlimited contract,Full-time employee,Transport
11/28/2020,39,Male,DÃ¼sseldorf ,Technical project manager,12,Senior,PHP,65000,6000,30,German,Consulting / Agency,Unlimited contract,Full-time employee,Tourism
11/28/2020,39,Female,Stuttgart ,Project manager ,13,Senior,No data,108000,0,30,German,Automotive ,Unlimited contract,Full-time employee,Tourism
11/28/2020,25,Female,Berlin,support engineer,2,Middle,python ,45000,45000,26,English,Startup,Unlimited contract,Full-time employee,commerce
11/28/2020,34,Male,Munich,Frontend Developer,4,Middle,JavaScript,66000,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
11/28/2020,28,Male,London,Software Engineer,8,Senior,.NET,75000,6000,28,English,Product,Unlimited contract,Full-time employee,Manufacture
11/29/2020,35,Male,Berlin,Frontend Developer,6,Middle,React / JavaScript,66500,6126618,27,English,Product,Unlimited contract,Full-time employee,Manufacture
11/29/2020,38,Male,Berlin,Backend Developer,8,Senior,Perl,64000,73000,30,German,Product,Unlimited contract,Full-time employee,Tourism
11/29/2020,34,Male,Munich,Backend Developer,13,Lead,Java,105000,15000,30,English,Startup,Unlimited contract,Full-time employee,Internet portal
11/29/2020,36,Male,Dortmund,Software Engineer,8,Senior,kotlin,83000,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
11/29/2020,30,Female,Munich,Software Engineer,8,Senior,Java,52000,6126618,28,German,Consulting / Agency,Unlimited contract,Full-time employee,Transport
11/29/2020,33,Male,Berlin,Software Engineer,10,Senior,.net,62000,6126618,30,German,No data,Unlimited contract,Full-time employee,commerce
11/29/2020,27,Male,Berlin,Data Engineer,6,Middle,Python,74000,21000,25,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/29/2020,27,Male,Berlin,QA Engineer,5,Middle,Java,56700,6126618,30,English,Product,Unlimited contract,Full-time employee,Manufacture
11/29/2020,33,Male,Berlin,Software Engineer,7,Middle,Ruby,54000,0,28,English,Startup,Temporary contract,Full-time employee,Finance / Insurance
11/29/2020,29,Male,Berlin,Security engineer,7,Middle,No data,72000,6126618,25,English,Product,Unlimited contract,Full-time employee,Tourism
11/29/2020,30,Female,Cologne,Data Scientist,8,Senior,"Python, cloud computing ",85000,7000,30,both,Utilities,Unlimited contract,Full-time employee,Scientific Activities
11/29/2020,25,Male,Frankfurt,DevOps,2,Junior,Python,65000,6126618,28,English,Consulting / Agency,Unlimited contract,Full-time employee,commerce
11/29/2020,38,Male,Berlin,Software Engineer,12,Senior,Java,92000,40000,28,English,Product,Unlimited contract,Full-time employee,Health
11/29/2020,30,Female,Jena,Software Engineer,4,Middle,JS,54000,6126618,28,English,Institute,Temporary contract,Full-time employee,commerce
11/29/2020,24,Male,Berlin,ML Engineer,3,No data,No data,90000,6126618,28,No data,Startup,No data,No data,commerce
11/29/2020,34,Male,City in Russia,Software Architect,14,Lead,Haskell,100000,0,30,English,Product,Temporary contract,Full-time employee,Transport
11/29/2020,29,Male,Berlin,Frontend Developer,8,Senior,JavScript,77250,87250,27,English,Product,Unlimited contract,Full-time employee,commerce
11/29/2020,27,Male,Berlin,Backend Developer,3,Middle,Java,57000,6126618,28,English,Product,Unlimited contract,Full-time employee,Real Estate
11/29/2020,36,Male,Berlin,Software Engineer,5,Middle,JavaScript,60000,0,26,English,Startup,Unlimited contract,Full-time employee,commerce
11/30/2020,43,Male,Berlin,Software Engineer,20,Middle,Ruby,70000,20000,25,English,Product,Unlimited contract,Full-time employee,commerce
11/30/2020,32,Male,Munich,Frontend Developer,10,Lead,js,80000,85000,25,English,Startup,Unlimited contract,Full-time employee,commerce
11/30/2020,28,Male,Berlin,ML Engineer,0,Junior,python,48000,6126618,30,English,Startup,Unlimited contract,Full-time employee,Scientific Activities
11/30/2020,36,Male,Nuremberg,Software Engineer,20,Lead,Java,74000,6000,28,German,Finance,Unlimited contract,Full-time employee,Finance / Insurance
11/30/2020,38,Female,DÃ¼sseldorf,Data Scientist,14,Middle,R,70000,75000,32,German,Product,Unlimited contract,Full-time employee,commerce
11/30/2020,27,Male,NÃ¼rnberg,QA Engineer,3,Middle,No data,55000,0,30,German,Consulting / Agency,Unlimited contract,Full-time employee,commerce
11/30/2020,26,Male,Berlin,Backend Developer,2,Junior,Php,25000,1000,24,German,Product,Unlimited contract,Full-time employee,Health
11/30/2020,26,Male,Amsterdam,Data Scientist,2,Junior,Python,48000,15000,25,English,Fintech,Temporary contract,Full-time employee,Dating
11/30/2020,34,Male,Stuttgart ,Software Engineer,6,Head,C++,90000,1000,30,German,Product,Unlimited contract,Full-time employee,Data Processing
11/30/2020,25,Male,Stuttgart,Data Scientist,0,Junior,Python ,58000,6126618,30,German,Handel ,Unlimited contract,Full-time employee,Transport
11/30/2020,30,Male,Frankfurt,Big Data Engineer,3,Middle,Python,65000,3000,30,English,Consulting and Product,Unlimited contract,Full-time employee,Tourism
11/30/2020,35,Male,Berlin,Designer (UI/UX),10,Senior,No data,50400,0,29,German,Consulting / Agency,Unlimited contract,Full-time employee,IT
11/30/2020,30,Male,Cracow,Business Analyst,7,Senior,SQL,68500,70000,26,English,Consulting / Agency,Unlimited contract,Full-time employee,Tourism
11/30/2020,26,Male,Berlin,Software Engineer,5,Middle,Python (Django),69000,2000,27,English,Product,Unlimited contract,Full-time employee,commerce
11/30/2020,30,Female,Stockholm,QA Engineer,7,Senior,Python,48000,6126618,30,English,Product,Unlimited contract,Full-time employee,Tourism
11/30/2020,33,Female,Brunswick,Software Engineer,6,Middle,C++,58000,6000,30,German,Product,Unlimited contract,Full-time employee,Consulting
11/30/2020,26,Male,Berlin,Backend Developer,6,Senior,Go,70000,71000,27,English,Product,Unlimited contract,Full-time employee,Real Estate
11/30/2020,29,Male,Berlin,Data Scientist,6,Middle,Python ,57000,0,28,English,Startup,Unlimited contract,Full-time employee,Transport
11/30/2020,36,Male,Zurich,Data Scientist,5,Senior,Python,106000,106000,25,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/30/2020,23,Male,Dublin,Data Analyst,3,Senior,Python,49200,2000,21,English,Product,Unlimited contract,Full-time employee,"Mapping, Navigation"
11/30/2020,45,Male,Madrid,Data Scientist,2,Senior,Python,42000,6126618,28,Spanish,Consulting / Agency,Unlimited contract,Full-time employee,commerce
11/30/2020,41,Male,Rome,CTO,22,Head,Python,50000,6126618,31,Italian,Product,Unlimited contract,Full-time employee,commerce
11/30/2020,28,Male,Berlin,ML Engineer,1,Junior,Python,43000,43000,14,English,Startup,Unlimited contract,Full-time employee,Media
11/30/2020,35,Male,Berlin,Data Scientist,12,Senior,Python,77000,12000,27,English,Startup,Unlimited contract,Full-time employee,IoT
11/30/2020,37,Female,Berlin,Data Scientist,8,Middle,Python ,67000,0,28,English,Startup,Unlimited contract,Full-time employee,Finance / Insurance
11/30/2020,26,Male,Lisbon,Software Engineer,4,Middle,JavaScript,21000,0,22,English,Product,Unlimited contract,Full-time employee,Blockchain
11/30/2020,30,Male,Barcelona,Data Scientist,5,Senior,R,40000,0,25,Spanish,Consulting / Agency,Unlimited contract,Full-time employee,Analytics
11/30/2020,24,Male,Sofia,ML Engineer,5,Senior,Python,64000,0,20,English,Startup,Unlimited contract,Full-time employee,commerce
11/30/2020,35,Male,Frankfurt,Manager ,6,Head,C,90000,7500,30,English,Product,Unlimited contract,Full-time employee,Gaming
11/30/2020,27,Male,Rome,Data Scientist,2,Junior,SQL,25300,3000,24,Italian,Consulting / Agency,Temporary contract,Full-time employee,Transport
11/30/2020,31,Male,Munich,Professor,10,Lead,Python,80000,0,28,German,Education,Unlimited contract,Full-time employee,commerce
11/30/2020,27,Female,Munich,Backend Developer,6,Senior,Java,85600,10000,25,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/30/2020,29,Male,Bonn,Data Scientist,2,Middle,Python,55200,0,30,English,Product,Temporary contract,Full-time employee,commerce
11/30/2020,29,Male,Berlin,AI Management,6,Head,Python,92000,14000,30,German,Product,Unlimited contract,Full-time employee,End-to-end analytics
11/30/2020,34,Male,Berlin,Backend Developer,14,Lead,Kotlin,96000,100000,29,English,Startup,Unlimited contract,Full-time employee,commerce
11/30/2020,29,Male,Helsinki,Frontend Developer,10,Senior,TypeScript,60000,2500,28,English,Product,Unlimited contract,Full-time employee,OTT
11/30/2020,35,Male,Luttich,Data Scientist,12,Lead,Python,85000,95000,37,English,Product,Unlimited contract,Full-time employee,IT
11/30/2020,54,Male,Milano,Sales ,31,Head,Network Automation,110000,100000,29,English,Consulting / Agency,Unlimited contract,Full-time employee,commerce
11/30/2020,31,Male,Berlin,Software Engineer,6,Senior,Kotlin,90000,99000,28,English,Product,Unlimited contract,Full-time employee,embedded
11/30/2020,30,Male,Bielefeld,Software Engineer,5,Junior,C++,55000,55000,30,German,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/30/2020,36,Male,Zurich,Backend Developer,15,Senior,C++,172000,100000,25,English,Product,Unlimited contract,Full-time employee,Media
11/30/2020,24,Male,Berlin,Backend Developer,1,Working Student,Python,14400,6126618,24,German,Startup,Temporary contract,Working Student,Finance / Insurance
11/30/2020,28,Male,Frankfurt,XR Developer,8,Lead,C#,25000,2000,1,English,Startup,Temporary contract,Full-time employee,commerce
11/30/2020,33,Male,Berlin,Data Scientist,4,Head,python,105000,0,28,German,Consulting / Agency,Unlimited contract,Full-time employee,Finance / Insurance
11/30/2020,36,Male,Hamburg,Data Scientist,2,Middle,Python,63000,6126618,30,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/30/2020,26,Male,Berlin,DevOps,5,Middle,"Kubernetes, Terraform, GCP",72000,6126618,23,English,Startup,Unlimited contract,Full-time employee,Telecom
11/30/2020,36,Male,Munich,DevOps,14,Middle,PowerShell,65000,5000,30,German,Consulting / Agency,Unlimited contract,Full-time employee,FinTech
11/30/2020,33,Male,Berlin,Backend Developer,13,Senior,Python,83000,0,30,English,Startup,Unlimited contract,Full-time employee,commerce
11/30/2020,35,Male,Berlin,Data Engineer,6,Senior,Java,200000,200000,14,English,Startup,Temporary contract,Self-employed (freelancer),Scientific Activities
11/30/2020,29,Male,Basel,Data Scientist,5,Lead,Python,115000,13000,25,English,Pharma,Unlimited contract,Full-time employee,Consulting
11/30/2020,36,Male,Berlin,Frontend Developer,6,Middle,JavaScript,58000,6126618,30,English,Product,Unlimited contract,Full-time employee,Food Retail
11/30/2020,35,Male,Berlin,Software Engineer,2,Middle,"python, scala",50000,500,45,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/30/2020,29,Male,Berlin,Backend Developer,9,Senior,Java,75000,6126618,25,English,Startup,Unlimited contract,Full-time employee,Transport
11/30/2020,29,Male,Berlin,DevOps,11,Lead,TypeScript,140000,0,5,English,Startup,Unlimited contract,Self-employed (freelancer),IT
11/30/2020,32,Male,Hamburg,Backend Developer,14,Lead,Java,80000,5000,28,English,Startup,Unlimited contract,Full-time employee,Manufacture
11/30/2020,23,Male,"NJ, USA","Student, Software Developer, Data Engineer",4,Entry level,"Django, Flask, Plotly Dash",54179,60847.32,28,English,"Full-time position in Education, part-time position in at a data startup",Unlimited contract,"Full-time position, part-time position, & self-employed (freelancing, tutoring)",commerce
11/30/2020,32,Female,Berlin,Engineering Team Lead,10,Lead,QA,65000,3250,28,English,Product,Unlimited contract,Full-time employee,Finance / Insurance
11/30/2020,30,Male,Berlin,Software Engineer,7,Senior,python,49000,6126618,12,English,Startup,Temporary contract,Full-time employee,commerce
11/30/2020,30,Male,Munich,Data Scientist,2,Middle,Python,50000,5000,30,English,Startup,Unlimited contract,Full-time employee,Finance / Insurance
11/30/2020,30,Male,Berlin,ML Engineer,6,Middle,Python,59000,0,28,English,Startup,Unlimited contract,Full-time employee,Finance / Insurance
11/30/2020,30,Male,Frankfurt,Data Scientist,5,Middle,Python,52500,0,30,English,Startup,Unlimited contract,Full-time employee,commerce
11/30/2020,48,Male,Madrid,DevOps,15,Senior,Python,30000,0,30,English,Startup,Unlimited contract,Full-time employee,Security
11/30/2020,31,Male,Berlin,Data Analyst,7,Senior,Sql,83000,20000,26,English,Startup,Unlimited contract,Full-time employee,Health
11/30/2020,38,Male,Cologne,Software Engineer,15,Senior,C#,59000,7000,30,English,Product,Unlimited contract,Full-time employee,Scientific Activities
11/30/2020,22,Male,Istanbul,Backend Developer,3,Middle,PHP,10001,0,0,English,Startup,Unlimited contract,Self-employed (freelancer),Transport
11/30/2020,28,Male,warsaw,Data Scientist,3,Middle,Python,50000,10000,21,English,Product,Unlimited contract,Self-employed (freelancer),Scientific Activities
11/30/2020,29,Male,Berlin,Data Scientist,5,Senior,Python,75000,0,24,English,Startup,Unlimited contract,Full-time employee,CRM systems integration
11/30/2020,34,Male,Munich,Frontend Developer,5,Senior,Javascript / Typescript,54000,54000,28,English,Product,Unlimited contract,Full-time employee,Health
11/30/2020,27,Male,Berlin,Frontend Developer,5,Middle,"Javascript, Angular",58000,58000,25,English,Startup,Unlimited contract,Full-time employee,Telecom
11/30/2020,34,Male,Berlin,ML Engineer,3,Senior,Python,70000,6126618,30,English,Product,Temporary contract,Full-time employee,Finance / Insurance
11/30/2020,28,Male,Wolfsburg,Software Engineer,2,Junior,C,48000,0,30,English,Product,Unlimited contract,Full-time employee,commerce
11/30/2020,40,Male,Mannheim,Software Engineer,9,Middle,C,88000,5000,30,English,Product,Unlimited contract,Full-time employee,Health
11/30/2020,29,Male,Berlin,Product Manager,5,Middle,No data,57750,6126618,30,English,Startup,Unlimited contract,Full-time employee,Transport
11/30/2020,27,Male,Cologne,Software Engineer,1,Junior,C++,45000,45000,30,German,Product,Unlimited contract,Full-time employee,commerce
11/30/2020,35,Female,Munich,Data Scientist,5,Senior,"SAS,SQL,Python",75000,10000,30,English,Bank,Unlimited contract,Full-time employee,commerce
11/30/2020,29,Male,London,Software Engineer,9,Senior,Typescript,113000,170000,25,English,Corporation ,Unlimited contract,Full-time employee,commerce
11/30/2020,38,Male,Munich,Product Manager,12,Senior,Node,74000,14000,30,English,Product,Unlimited contract,Full-time employee,commerce
11/30/2020,32,Male,Berlin,Data Engineer,7,Senior,Python/SQL,82000,82000,30,English,Product,Unlimited contract,Full-time employee,commerce
11/30/2020,37,Male,Berlin,Data Scientist,10,Senior,Python,82000,0,30,English,Product,Unlimited contract,Full-time employee,commerce
11/30/2020,29,Male,Karlsruhe,DevOps,6,Senior,"php, js, python, docker",64800,9450,30,English,Startup,Unlimited contract,Full-time employee,commerce
11/30/2020,32,Male,Frankfurt,Software Engineer,7,Senior,"C, Matlab",70000,4000,30,German,Product,Unlimited contract,Full-time employee,commerce
11/30/2020,40,Male,Hildesheim,Software Engineer,16,Senior,C++,72000,5000,30,English,Product,Unlimited contract,Full-time employee,commerce
11/30/2020,39,Male,Berlin,Software Engineer,12,Lead,Javascript,82000,2000,30,English,Product,Unlimited contract,Full-time employee,commerce
11/30/2020,32,Male,Vienna,DataOps Team Lead,10,Lead,Java,80000,40000,25,German,Transport & Logistics,Unlimited contract,Full-time employee,commerce
11/30/2020,26,Female,Berlin,Backend Developer,5,Middle,Java,65000,75000,28,English,Product,Unlimited contract,Full-time employee,commerce
11/30/2020,30,Male,Berlin,Software Engineer,9,Middle,"TypeScript, Kotlin",77000,0,26,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,32,Female,Munich,Data Scientist,5,Senior,Python ,80000,0,30,German,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,32,Male,Munich,Software Engineer,8,Senior,C++,65000,0,30,English,Consulting / Agency,Unlimited contract,Full-time employee,commerce
12/1/2020,31,Male,Helsinki,Software Engineer,5,Middle,Java,59064,66447,30,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,30,Male,Berlin,Software Engineer,10,Senior,Ruby,90000,30000,30,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,30,Male,Munich,Software Sales,12,Senior,Cloud,150000,20000,28,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,30,Female,Berlin,QA Engineer,8,Senior,Javascript,70000,6126618,31,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,25,Male,Hamburg,Backend Developer,5,Middle,Java,53500,53500,29,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,30,Male,Berlin,Software Engineer,9,Lead,No data,90000,0,25,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,26,Male,Munich,Software Engineer,4,Middle,JavaScript / TypeScript,75000,82500,30,English,Startup,Unlimited contract,Full-time employee,commerce
12/1/2020,32,Male,Munich,Product Manager,4,Senior,No data,65000,65000,30,English,Consulting / Agency,Unlimited contract,Full-time employee,commerce
12/1/2020,32,Female,Heidelberg ,Software Engineer,8,No data,Typescript,60000,6126618,24,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,39,Male,Siegen,Software Engineer,16,Senior,Embedded,62400,5000,30,Russian,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,31,Male,Munich,DevOps,8,No data,No data,62000,4000,27,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,35,Male,Murnau am Staffelsee ,Beikoch,1,Middle,Apotheker,30000,1000,20,German,Biergarten ,Temporary contract,Full-time employee,commerce
12/1/2020,38,Male,Munich,Software Engineer,16,Senior,.net,90000,6126618,36,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,22,Male,ZÃ¼rich,Product Management Praktikant,2,Intern,Python,35000,35000,28,German,Startup,Temporary contract,Intern,commerce
12/1/2020,32,Male,Innsbruck,Data Scientist,3,Senior,Python,62000,3000,25,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,30,Female,Munich,Frontend Developer,9,Senior,"JavaScript, TypeScript",60000,4000,28,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,34,Male,Berlin,Backend Developer,10,Middle,Java,65600,800,30,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,36,Male,Stockholm,Mobile Developer,14,Senior,Java,80000,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,26,Female,Hannover,QA Engineer,2,Middle,Tricentis Tosca,32000,6126618,30,German,Non-tech retail,Unlimited contract,Full-time employee,commerce
12/1/2020,28,Female,Berlin,Data Analyst,3,Middle,SQL,53000,0,30,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,25,Male,Berlin,Software Engineer,6,Middle,Scala,65000,1000,30,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,28,Male,Berlin,Data Scientist,6,Lead,"Python, SQL",78000,0,26,English,Consulting / Agency,Unlimited contract,Full-time employee,commerce
12/1/2020,26,Male,Berlin,QA Engineer,4,Middle,Swift/Kotlin,55500,6126618,25,English,Startup,No data,Full-time employee,commerce
12/1/2020,35,Male,Berlin,Software Engineer,20,Senior,JavaScript,100000,0,32,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,25,Male,Brussels ,Data Scientist,1,Junior,Python ,38000,0,20,English,Consulting / Agency,Unlimited contract,Full-time employee,commerce
12/1/2020,23,Female,Berlin,Data analyst ,1,Junior,Sql ,36000,36000,28,English,Startup,Unlimited contract,Full-time employee,commerce
12/1/2020,28,Male,Munich,Software Engineer,3,Junior,.NET,65000,13000,30,English,Finance,Unlimited contract,Full-time employee,commerce
12/1/2020,36,Male,Berlin,Software Engineer,10,Principal,Java & Distributed Systems Stuff,100000,35000,28,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,41,Male,Berlin,Designer (UI/UX),20,Senior,Php,36000,6126618,28,English,No data,Temporary contract,Self-employed (freelancer),commerce
12/1/2020,30,Male,Heidelberg,Software Engineer,9,Senior,.NET,60000,2000,30,English,Research,Temporary contract,Full-time employee,commerce
12/1/2020,28,Male,Zurich,Software Engineer,6,Middle,C++,100000,18000,25,German,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,29,Male,Berlin,Frontend Developer,5,Middle,javascript,66000,6126618,28,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,33,Male,Berlin,Backend Developer,15,Middle,Elixir,73000,6126618,30,English,Consulting / Agency,Unlimited contract,Full-time employee,commerce
12/1/2020,26,Female,Prague,Software Engineer,4,Middle,C#,64000,0,25,"Russian, English",Product,Unlimited contract,Full-time employee,commerce
12/1/2020,26,Male,Berlin,Product Analyst,4,Middle,Python,55000,0,26,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,31,Male,Munich,Software Engineer,5,Middle,Java,74000,3000,27,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,34,Female,Hildesheim ,QA Engineer,11,Senior,QA,60000,2000,30,German,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,34,Male,Hamburg,DevOps,8,Senior,Embedded,67500,2800,30,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,36,Male,Munich,Software Engineer,13,Head,Java,90000,5000,30,English,Product,Unlimited contract,Full-time employee,commerce
12/1/2020,36,Male,Berlin,DevOps,17,Head,Python,124000,107000,28,English,Product,Unlimited contract,Full-time employee,commerce
12/2/2020,40,Female,Berlin,QA Engineer,16,Middle,No data,65000,6126618,28,English,Startup,Unlimited contract,Full-time employee,commerce
12/2/2020,31,Male,Berlin,Software Engineer,7,Senior,Java,75000,12500,30,English,Product,Unlimited contract,Full-time employee,commerce
12/2/2020,28,Male,Munich,Software Engineer,8,Senior,PHP,57000,0,28,English,Product,Unlimited contract,Full-time employee,commerce
12/2/2020,36,Male,Berlin,Backend Developer,16,Lead,Scala,120000,120000,30,English,Startup,Unlimited contract,Full-time employee,commerce
12/2/2020,22,Female,Eindhoven,Frontend Developer,2,Junior,JS,24000,6126618,24,English,Product,Unlimited contract,Full-time employee,commerce
12/2/2020,26,Female,Berlin,Backend Developer,7,Senior,No data,60000,6126618,24,English,Product,Unlimited contract,Full-time employee,commerce
12/2/2020,30,Male,Berlin,Backend Developer,4,Middle,python,58000,0,24,English,Product,Unlimited contract,Full-time employee,commerce
12/2/2020,35,Male,Berlin,Software Engineer,12,Middle,Kotlin,75000,95000,28,English,Product,Unlimited contract,Full-time employee,commerce
12/2/2020,30,Male,Berlin,Software Engineer,10,Middle,iOS,71000,6126618,27,English,Product,Unlimited contract,Full-time employee,commerce
12/2/2020,36,Male,Bonn,DevOps,15,Junior,jenkins bash,52500,6126618,30,English,Product,Unlimited contract,Full-time employee,commerce
12/2/2020,35,Male,Berlin,Team lead,9,Lead,No data,85000,6126618,28,English,Startup,Unlimited contract,Full-time employee,commerce
12/2/2020,28,Male,Cologne,Software Engineer,5,Middle,Java,50000,50000,25,Russian,Product,Unlimited contract,Full-time employee,commerce
12/2/2020,42,Male,Berlin,Backend Developer,19,Senior,PHP,66000,4000,26,English,Product,Unlimited contract,Full-time employee,commerce
12/2/2020,34,Male,Berlin,Backend Developer,14,Senior,Kotlin,95000,125000,28,English,Product,Unlimited contract,Full-time employee,commerce
12/2/2020,27,Male,Hamburg,Backend Developer,0,Junior,Python,50000,5000,30,English,Startup,Unlimited contract,Full-time employee,commerce
12/2/2020,33,Male,Munich,Frontend Developer,5,Lead,javascript,70000,6126618,24,English,Startup,Unlimited contract,Full-time employee,commerce
12/2/2020,36,Female,Berlin,Data Scientist,5,Senior,Python,87000,15000,30,English,Product,Unlimited contract,Full-time employee,commerce
12/2/2020,31,Male,Berlin,Software Engineer,4,Senior,Python,68000,0,30,English,Startup,Unlimited contract,Full-time employee,commerce
12/2/2020,32,Female,Munich,It Consulting ,2,Junior,Test Management ,54000,1500,27,German,Consulting / Agency,Unlimited contract,Full-time employee,commerce
12/3/2020,32,Male,Berlin,Software Engineer,13,Lead,JavaScript,83000,3000,30,English,Product,Unlimited contract,Full-time employee,commerce
12/3/2020,36,Male,Prefer not to say,ML Engineer,6,Senior,Python,110000,25000,30,English,Startup,Unlimited contract,Full-time employee,commerce
12/3/2020,26,Male,Munich,Software Engineer,6,Senior,TypeScript,93000,10000,30,English,Startup,Unlimited contract,Full-time employee,commerce
12/3/2020,28,Female,Berlin,Data Scientist,4,Middle,Python,73700,80400,28,English,Product,Unlimited contract,Full-time employee,commerce
12/3/2020,34,Male,Munich,Data Scientist,10,Senior,Python,85000,20000,28,English,Consulting / Agency,Unlimited contract,Full-time employee,commerce
12/3/2020,38,Male,Berlin,Data Scientist,10,Senior,Python,87550,0,30,German,Product,Unlimited contract,Full-time employee,commerce
12/3/2020,37,Male,Berlin,Software Engineer,16,Senior,Java,80000,6126618,27,English,Product,Unlimited contract,Full-time employee,commerce
12/3/2020,31,Male,Berlin,Backend Developer,9,Senior,NodeJS/TS,65000,5000,27,English,Startup,Unlimited contract,Full-time employee,commerce
12/3/2020,38,Male,Berlin,Backend Developer,15,Middle,PHP/MySQL,40700,6126618,25,English,Consulting / Agency,Unlimited contract,Full-time employee,commerce
12/3/2020,24,Male,Moscow,Product Manager,3,Senior,No data,48000,7200,28,Ð ÑÑÑÐºÐ¸Ð¹,Product,Unlimited contract,Full-time employee,commerce
12/3/2020,25,Male,Hamburg,ML Engineer,2,Middle,Python,60000,65000,28,German,Product,Unlimited contract,Full-time employee,commerce
12/4/2020,33,Female,Berlin,Frontend Developer,13,Middle,"Angular, TypeScript",47745,3800,30,English,Product,Unlimited contract,"full-time, but 32 hours per week (it was my request, I'm a student)",commerce
12/4/2020,39,Female,Berlin,Data Scientist,2,Junior,python,60000,60000,30,English,corporate incubator,Unlimited contract,Full-time employee,commerce
12/4/2020,25,Male,Hamburg,Software Engineer,1,Junior,C#,43500,6126618,28,German,Startup,Unlimited contract,Full-time employee,commerce
12/4/2020,30,Female,Berlin,Software Engineer,7,Senior,Java,60000,6126618,27,English,Product,Unlimited contract,Full-time employee,commerce
12/4/2020,45,Male,Stuttgart,CTO,27,Head,No data,90000,6126618,28,English,Consulting / Agency,Unlimited contract,Founder,commerce
12/4/2020,28,Female,Berlin,Designer (UI/UX),5,Senior,No data,60000,0,26,English,Consulting / Agency,Unlimited contract,Full-time employee,commerce
12/4/2020,45,Male,Munich,Data architect,19,Senior,No data,90000,2500,30,English,Multinational ,Unlimited contract,Full-time employee,commerce
12/4/2020,37,Other,Munich,Software Engineer,15,Senior,C,120000,80000,30,English,Product,Unlimited contract,Full-time employee,commerce
12/5/2020,35,Male,Munich,Software Engineer,14,Senior,C++,98000,28000,30,English,Product,Unlimited contract,Full-time employee,commerce
12/5/2020,25,Male,Cologne,ML Engineer,2,Middle,"NLP, Python",51000,3000,24,English,Startup,Temporary contract,Full-time employee,commerce
12/5/2020,31,Male,Berlin,Software Engineer,4,Senior,Java,69000,6126618,28,English,Product,Unlimited contract,Full-time employee,commerce
12/5/2020,31,Male,Hamburg,Data Scientist,9,Middle,Python,57000,6126618,28,German,Product,Unlimited contract,Full-time employee,commerce
12/5/2020,25,Female,Amsterdam,Data Scientist,1,Middle,Python,49850,500,25,English,Startup,Unlimited contract,Full-time employee,commerce
12/5/2020,27,Male,Dusseldurf,Backend Developer,2,Middle,PHP,50000,0,28,English,Product,Unlimited contract,Full-time employee,commerce
12/5/2020,37,Male,Berlin,Software Engineer,12,Middle,php,65000,31500,26,English,Product,Unlimited contract,Full-time employee,commerce
12/5/2020,27,Male,Frankfurt,IT Manager,5,Middle,No data,73000,4000,37,English,Industry,Unlimited contract,Full-time employee,commerce
12/5/2020,32,Male,Hamburg,ML Engineer,4,Middle,"Python, Whole Apache Data Science Stack, AWS",37500,0,24,German,Consulting / Agency,Unlimited contract,Full-time employee,commerce
12/5/2020,28,Female,Berlin,Backend Developer,3,Middle,Python,65000,0,30,English,Product,Unlimited contract,Full-time employee,commerce
